"","code","tenure.id","dob","start_date_aligned","end_date_aligned","month","start","stop","event","cyst","Unit","N.Females","Total.Males","N.Former.Leaders","N.Followers","N.Chaos","N.Leaders","start_as_leader","end_follow_still_leader","tenure_length_aligned","adjusted_end","age_at_start","age_at_month","cyst_date_aligned"
"631","FRA","FRA-1",1997-04-19,2006-05-01,2009-08-01,2007-02-01,9,10,0,0,"B",8,4,1,2,0,1,0,0,1188,2009-07-01,9.03287671232877,9.78904109589041,"2011-03-01"
"632","FRA","FRA-1",1997-04-19,2006-05-01,2009-08-01,2007-03-01,10,11,0,0,"B",8,4,1,2,0,1,0,0,1188,2009-07-01,9.03287671232877,9.86575342465753,"2011-03-01"
"633","FRA","FRA-1",1997-04-19,2006-05-01,2009-08-01,2007-04-01,11,12,0,0,"B",8,4,1,2,0,1,0,0,1188,2009-07-01,9.03287671232877,9.95068493150685,"2011-03-01"
"634","FRA","FRA-1",1997-04-19,2006-05-01,2009-08-01,2007-05-01,12,13,0,0,"B",8,4,1,2,0,1,0,0,1188,2009-07-01,9.03287671232877,10.0327868852459,"2011-03-01"
"635","FRA","FRA-1",1997-04-19,2006-05-01,2009-08-01,2007-06-01,13,14,0,0,"B",9,4,1,2,0,1,0,0,1188,2009-07-01,9.03287671232877,10.1174863387978,"2011-03-01"
"636","FRA","FRA-1",1997-04-19,2006-05-01,2009-08-01,2007-07-01,14,15,0,0,"B",9,4,1,2,0,1,0,0,1188,2009-07-01,9.03287671232877,10.1994535519126,"2011-03-01"
"637","FRA","FRA-1",1997-04-19,2006-05-01,2009-08-01,2007-08-01,15,16,0,0,"B",9,4,1,2,0,1,0,0,1188,2009-07-01,9.03287671232877,10.2841530054645,"2011-03-01"
"638","FRA","FRA-1",1997-04-19,2006-05-01,2009-08-01,2007-09-01,16,17,0,0,"B",9,4,1,2,0,1,0,0,1188,2009-07-01,9.03287671232877,10.3688524590164,"2011-03-01"
"639","FRA","FRA-1",1997-04-19,2006-05-01,2009-08-01,2007-10-01,17,18,0,0,"B",9,4,1,2,0,1,0,0,1188,2009-07-01,9.03287671232877,10.4508196721311,"2011-03-01"
"640","FRA","FRA-1",1997-04-19,2006-05-01,2009-08-01,2007-11-01,18,19,0,0,"B",9,4,1,2,0,1,0,0,1188,2009-07-01,9.03287671232877,10.5355191256831,"2011-03-01"
"641","FRA","FRA-1",1997-04-19,2006-05-01,2009-08-01,2007-12-01,19,20,0,0,"B",9,4,1,2,0,1,0,0,1188,2009-07-01,9.03287671232877,10.6174863387978,"2011-03-01"
"642","FRA","FRA-1",1997-04-19,2006-05-01,2009-08-01,2008-01-01,20,21,0,0,"B",9,4,1,2,0,1,0,0,1188,2009-07-01,9.03287671232877,10.7021857923497,"2011-03-01"
"643","FRA","FRA-1",1997-04-19,2006-05-01,2009-08-01,2008-02-01,21,22,0,0,"B",9,4,1,2,0,1,0,0,1188,2009-07-01,9.03287671232877,10.7868852459016,"2011-03-01"
"644","FRA","FRA-1",1997-04-19,2006-05-01,2009-08-01,2008-03-01,22,23,0,0,"B",9,4,1,2,0,1,0,0,1188,2009-07-01,9.03287671232877,10.8661202185792,"2011-03-01"
"645","FRA","FRA-1",1997-04-19,2006-05-01,2009-08-01,2008-04-01,23,24,0,0,"B",9,4,1,2,0,1,0,0,1188,2009-07-01,9.03287671232877,10.9508196721311,"2011-03-01"
"646","FRA","FRA-1",1997-04-19,2006-05-01,2009-08-01,2008-05-01,24,25,0,0,"B",10,4,1,2,0,1,0,0,1188,2009-07-01,9.03287671232877,11.0328767123288,"2011-03-01"
"647","FRA","FRA-1",1997-04-19,2006-05-01,2009-08-01,2008-06-01,25,26,0,0,"B",10,4,1,2,0,1,0,0,1188,2009-07-01,9.03287671232877,11.1178082191781,"2011-03-01"
"648","FRA","FRA-1",1997-04-19,2006-05-01,2009-08-01,2008-07-01,26,27,0,0,"B",10,4,1,2,0,1,0,0,1188,2009-07-01,9.03287671232877,11.2,"2011-03-01"
"649","FRA","FRA-1",1997-04-19,2006-05-01,2009-08-01,2008-08-01,27,28,0,0,"B",9,4,1,2,0,1,0,0,1188,2009-07-01,9.03287671232877,11.2849315068493,"2011-03-01"
"650","FRA","FRA-1",1997-04-19,2006-05-01,2009-08-01,2008-09-01,28,29,0,0,"B",9,4,1,2,0,1,0,0,1188,2009-07-01,9.03287671232877,11.3698630136986,"2011-03-01"
"651","FRA","FRA-1",1997-04-19,2006-05-01,2009-08-01,2008-10-01,29,30,0,0,"B",9,4,1,2,0,1,0,0,1188,2009-07-01,9.03287671232877,11.4520547945205,"2011-03-01"
"652","FRA","FRA-1",1997-04-19,2006-05-01,2009-08-01,2008-11-01,30,31,0,0,"B",9,4,1,2,0,1,0,0,1188,2009-07-01,9.03287671232877,11.5369863013699,"2011-03-01"
"653","FRA","FRA-1",1997-04-19,2006-05-01,2009-08-01,2008-12-01,31,32,0,0,"B",9,4,1,2,0,1,0,0,1188,2009-07-01,9.03287671232877,11.6191780821918,"2011-03-01"
"654","FRA","FRA-1",1997-04-19,2006-05-01,2009-08-01,2009-01-01,32,33,0,0,"B",9,4,1,2,0,1,0,0,1188,2009-07-01,9.03287671232877,11.7041095890411,"2011-03-01"
"655","FRA","FRA-1",1997-04-19,2006-05-01,2009-08-01,2009-02-01,33,34,0,0,"B",9,4,1,2,0,1,0,0,1188,2009-07-01,9.03287671232877,11.7890410958904,"2011-03-01"
"656","FRA","FRA-1",1997-04-19,2006-05-01,2009-08-01,2009-03-01,34,35,0,0,"B",9,4,1,2,0,1,0,0,1188,2009-07-01,9.03287671232877,11.8657534246575,"2011-03-01"
"657","FRA","FRA-1",1997-04-19,2006-05-01,2009-08-01,2009-04-01,35,36,0,0,"B",10,4,1,2,0,1,0,0,1188,2009-07-01,9.03287671232877,11.9506849315068,"2011-03-01"
"658","FRA","FRA-1",1997-04-19,2006-05-01,2009-08-01,2009-05-01,36,37,0,0,"B",10,4,1,2,0,1,0,0,1188,2009-07-01,9.03287671232877,12.0328767123288,"2011-03-01"
"659","FRA","FRA-1",1997-04-19,2006-05-01,2009-08-01,2009-06-01,37,38,0,0,"B",10,4,1,2,0,1,0,0,1188,2009-07-01,9.03287671232877,12.1178082191781,"2011-03-01"
"660","FRA","FRA-1",1997-04-19,2006-05-01,2009-08-01,2009-07-01,38,39,1,0,"B",10,4,1,2,0,1,0,0,1188,2009-07-01,9.03287671232877,12.2,"2011-03-01"
"661","FRE","FRE-1",2001-04-22,2009-07-01,2010-08-01,2009-07-01,0,1,0,0,"F-old",5,3,1,1,0,1,0,1,396,2010-07-01,8.19178082191781,8.19178082191781,NA
"662","FRE","FRE-1",2001-04-22,2009-07-01,2010-08-01,2009-08-01,1,2,0,0,"F-old",5,3,1,1,0,1,0,1,396,2010-07-01,8.19178082191781,8.27671232876712,NA
"663","FRE","FRE-1",2001-04-22,2009-07-01,2010-08-01,2009-09-01,2,3,0,0,"F-old",5,3,1,1,0,1,0,1,396,2010-07-01,8.19178082191781,8.36164383561644,NA
"664","FRE","FRE-1",2001-04-22,2009-07-01,2010-08-01,2009-10-01,3,4,0,0,"F-old",5,3,1,1,0,1,0,1,396,2010-07-01,8.19178082191781,8.44383561643836,NA
"665","FRE","FRE-1",2001-04-22,2009-07-01,2010-08-01,2009-11-01,4,5,0,0,"F-old",5,3,1,1,0,1,0,1,396,2010-07-01,8.19178082191781,8.52876712328767,NA
"666","FRE","FRE-1",2001-04-22,2009-07-01,2010-08-01,2009-12-01,5,6,0,0,"F-old",5,3,1,1,0,1,0,1,396,2010-07-01,8.19178082191781,8.61095890410959,NA
"667","FRE","FRE-1",2001-04-22,2009-07-01,2010-08-01,2010-01-01,6,7,0,0,"F-old",5,3,1,1,0,1,0,1,396,2010-07-01,8.19178082191781,8.6958904109589,NA
"668","FRE","FRE-1",2001-04-22,2009-07-01,2010-08-01,2010-02-01,7,8,0,0,"F-old",5,3,1,1,0,1,0,1,396,2010-07-01,8.19178082191781,8.78082191780822,NA
"669","FRE","FRE-1",2001-04-22,2009-07-01,2010-08-01,2010-03-01,8,9,0,0,"F-old",6,3,1,1,0,1,0,1,396,2010-07-01,8.19178082191781,8.85753424657534,NA
"670","FRE","FRE-1",2001-04-22,2009-07-01,2010-08-01,2010-04-01,9,10,0,0,"F-old",6,3,1,1,0,1,0,1,396,2010-07-01,8.19178082191781,8.94246575342466,NA
"671","FRE","FRE-1",2001-04-22,2009-07-01,2010-08-01,2010-05-01,10,11,0,0,"F-old",6,3,1,1,0,1,0,1,396,2010-07-01,8.19178082191781,9.02465753424658,NA
"672","FRE","FRE-1",2001-04-22,2009-07-01,2010-08-01,2010-06-01,11,12,0,0,"F-old",6,3,1,1,0,1,0,1,396,2010-07-01,8.19178082191781,9.10958904109589,NA
"673","FRE","FRE-1",2001-04-22,2009-07-01,2010-08-01,2010-07-01,12,13,0,0,"F-old",6,5,2,1,1,1,0,1,396,2010-07-01,8.19178082191781,9.19178082191781,NA
"674","FUJ","FUJ-1",1998-11-12,2007-03-01,2008-04-01,2007-03-01,0,1,0,0,"H",10,7,3,2,1,1,0,0,397,2008-03-01,8.2986301369863,8.2986301369863,NA
"675","FUJ","FUJ-1",1998-11-12,2007-03-01,2008-04-01,2007-04-01,1,2,0,0,"H",11,7,3,2,1,1,0,0,397,2008-03-01,8.2986301369863,8.38356164383562,NA
"676","FUJ","FUJ-1",1998-11-12,2007-03-01,2008-04-01,2007-05-01,2,3,0,0,"H",11,7,3,2,1,1,0,0,397,2008-03-01,8.2986301369863,8.46575342465753,NA
"677","FUJ","FUJ-1",1998-11-12,2007-03-01,2008-04-01,2007-06-01,3,4,0,0,"H",11,5,2,2,0,1,0,0,397,2008-03-01,8.2986301369863,8.55068493150685,NA
"678","FUJ","FUJ-1",1998-11-12,2007-03-01,2008-04-01,2007-07-01,4,5,0,0,"H",10,5,2,2,0,1,0,0,397,2008-03-01,8.2986301369863,8.63287671232877,NA
"679","FUJ","FUJ-1",1998-11-12,2007-03-01,2008-04-01,2007-08-01,5,6,0,0,"H",10,5,2,2,0,1,0,0,397,2008-03-01,8.2986301369863,8.71780821917808,NA
"680","FUJ","FUJ-1",1998-11-12,2007-03-01,2008-04-01,2007-09-01,6,7,0,0,"H",10,5,2,2,0,1,0,0,397,2008-03-01,8.2986301369863,8.8027397260274,NA
"681","FUJ","FUJ-1",1998-11-12,2007-03-01,2008-04-01,2007-10-01,7,8,0,0,"H",10,5,2,2,0,1,0,0,397,2008-03-01,8.2986301369863,8.88493150684931,NA
"682","FUJ","FUJ-1",1998-11-12,2007-03-01,2008-04-01,2007-11-01,8,9,0,0,"H",10,5,2,2,0,1,0,0,397,2008-03-01,8.2986301369863,8.96986301369863,NA
"683","FUJ","FUJ-1",1998-11-12,2007-03-01,2008-04-01,2007-12-01,9,10,0,0,"H",10,5,2,2,0,1,0,0,397,2008-03-01,8.2986301369863,9.05191256830601,NA
"684","FUJ","FUJ-1",1998-11-12,2007-03-01,2008-04-01,2008-01-01,10,11,0,0,"H",10,5,2,2,0,1,0,0,397,2008-03-01,8.2986301369863,9.13661202185792,NA
"685","FUJ","FUJ-1",1998-11-12,2007-03-01,2008-04-01,2008-02-01,11,12,0,0,"H",10,5,2,2,0,1,0,0,397,2008-03-01,8.2986301369863,9.22131147540984,NA
"686","FUJ","FUJ-1",1998-11-12,2007-03-01,2008-04-01,2008-03-01,12,13,1,0,"H",10,7,3,2,1,1,0,0,397,2008-03-01,8.2986301369863,9.30054644808743,NA
"687","GAB","GAB-1",1995-07-05,2006-01-01,2006-05-01,2006-01-01,0,1,0,0,"B",7,1,0,0,0,1,1,0,120,2006-04-01,10.4931506849315,10.4931506849315,"2008-02-01"
"688","GAB","GAB-1",1995-07-05,2006-01-01,2006-05-01,2006-02-01,1,2,0,0,"B",7,1,0,0,0,1,1,0,120,2006-04-01,10.4931506849315,10.5780821917808,"2008-02-01"
"689","GAB","GAB-1",1995-07-05,2006-01-01,2006-05-01,2006-03-01,2,3,0,0,"B",7,1,0,0,0,1,1,0,120,2006-04-01,10.4931506849315,10.6547945205479,"2008-02-01"
"690","GAB","GAB-1",1995-07-05,2006-01-01,2006-05-01,2006-04-01,3,4,1,0,"B",7,4,1,2,0,1,1,0,120,2006-04-01,10.4931506849315,10.7397260273973,"2008-02-01"
"691","GAR","GAR-1",1996-07-04,2006-01-01,2006-06-01,2006-01-01,0,1,0,0,"G",4,1,0,0,0,1,1,0,151,2006-05-01,9.4958904109589,9.4958904109589,NA
"692","GAR","GAR-1",1996-07-04,2006-01-01,2006-06-01,2006-02-01,1,2,0,0,"G",4,1,0,0,0,1,1,0,151,2006-05-01,9.4958904109589,9.58082191780822,NA
"693","GAR","GAR-1",1996-07-04,2006-01-01,2006-06-01,2006-03-01,2,3,0,0,"G",4,1,0,0,0,1,1,0,151,2006-05-01,9.4958904109589,9.65753424657534,NA
"694","GAR","GAR-1",1996-07-04,2006-01-01,2006-06-01,2006-04-01,3,4,0,0,"G",4,1,0,0,0,1,1,0,151,2006-05-01,9.4958904109589,9.74246575342466,NA
"695","GAR","GAR-1",1996-07-04,2006-01-01,2006-06-01,2006-05-01,4,5,1,0,"G",4,1,0,0,0,1,1,0,151,2006-05-01,9.4958904109589,9.82465753424658,NA
"696","GAS","GAS-1",2005-01-27,2013-05-01,2020-07-01,2013-05-01,0,1,0,0,"M1",7,4,1,1,1,1,0,0,2618,2020-06-01,8.25753424657534,8.25753424657534,NA
"697","GAS","GAS-1",2005-01-27,2013-05-01,2020-07-01,2013-06-01,1,2,0,0,"M1",7,3,1,1,0,1,0,0,2618,2020-06-01,8.25753424657534,8.34246575342466,NA
"698","GAS","GAS-1",2005-01-27,2013-05-01,2020-07-01,2013-07-01,2,3,0,0,"M1",7,3,1,1,0,1,0,0,2618,2020-06-01,8.25753424657534,8.42465753424658,NA
"699","GAS","GAS-1",2005-01-27,2013-05-01,2020-07-01,2013-08-01,3,4,0,0,"M1",7,3,1,1,0,1,0,0,2618,2020-06-01,8.25753424657534,8.50958904109589,NA
"700","GAS","GAS-1",2005-01-27,2013-05-01,2020-07-01,2013-09-01,4,5,0,0,"M1",6,3,1,1,0,1,0,0,2618,2020-06-01,8.25753424657534,8.5945205479452,NA
"701","GAS","GAS-1",2005-01-27,2013-05-01,2020-07-01,2013-10-01,5,6,0,0,"M1",6,4,1,1,1,1,0,0,2618,2020-06-01,8.25753424657534,8.67671232876712,NA
"702","GAS","GAS-1",2005-01-27,2013-05-01,2020-07-01,2013-11-01,6,7,0,0,"M1",6,4,1,1,1,1,0,0,2618,2020-06-01,8.25753424657534,8.76164383561644,NA
"703","GAS","GAS-1",2005-01-27,2013-05-01,2020-07-01,2013-12-01,7,8,0,0,"M1",6,4,1,1,1,1,0,0,2618,2020-06-01,8.25753424657534,8.84383561643836,NA
"704","GAS","GAS-1",2005-01-27,2013-05-01,2020-07-01,2014-01-01,8,9,0,0,"M1",6,4,1,1,1,1,0,0,2618,2020-06-01,8.25753424657534,8.92876712328767,NA
"705","GAS","GAS-1",2005-01-27,2013-05-01,2020-07-01,2014-02-01,9,10,0,0,"M1",6,3,1,1,0,1,0,0,2618,2020-06-01,8.25753424657534,9.01369863013699,NA
"706","GAS","GAS-1",2005-01-27,2013-05-01,2020-07-01,2014-03-01,10,11,0,0,"M1",7,3,1,1,0,1,0,0,2618,2020-06-01,8.25753424657534,9.09041095890411,NA
"707","GAS","GAS-1",2005-01-27,2013-05-01,2020-07-01,2014-04-01,11,12,0,0,"M1",7,1,0,0,0,1,0,0,2618,2020-06-01,8.25753424657534,9.17534246575342,NA
"708","GAS","GAS-1",2005-01-27,2013-05-01,2020-07-01,2014-05-01,12,13,0,0,"M1",7,1,0,0,0,1,0,0,2618,2020-06-01,8.25753424657534,9.25753424657534,NA
"709","GAS","GAS-1",2005-01-27,2013-05-01,2020-07-01,2014-06-01,13,14,0,0,"M1",7,1,0,0,0,1,0,0,2618,2020-06-01,8.25753424657534,9.34246575342466,NA
"710","GAS","GAS-1",2005-01-27,2013-05-01,2020-07-01,2014-07-01,14,15,0,0,"M1",7,1,0,0,0,1,0,0,2618,2020-06-01,8.25753424657534,9.42465753424658,NA
"711","GAS","GAS-1",2005-01-27,2013-05-01,2020-07-01,2014-08-01,15,16,0,0,"M1",7,1,0,0,0,1,0,0,2618,2020-06-01,8.25753424657534,9.50958904109589,NA
"712","GAS","GAS-1",2005-01-27,2013-05-01,2020-07-01,2014-09-01,16,17,0,0,"M1",8,1,0,0,0,1,0,0,2618,2020-06-01,8.25753424657534,9.5945205479452,NA
"713","GAS","GAS-1",2005-01-27,2013-05-01,2020-07-01,2014-10-01,17,18,0,0,"M1",8,1,0,0,0,1,0,0,2618,2020-06-01,8.25753424657534,9.67671232876712,NA
"714","GAS","GAS-1",2005-01-27,2013-05-01,2020-07-01,2014-11-01,18,19,0,0,"M1",8,1,0,0,0,1,0,0,2618,2020-06-01,8.25753424657534,9.76164383561644,NA
"715","GAS","GAS-1",2005-01-27,2013-05-01,2020-07-01,2014-12-01,19,20,0,0,"M1",8,1,0,0,0,1,0,0,2618,2020-06-01,8.25753424657534,9.84383561643836,NA
"716","GAS","GAS-1",2005-01-27,2013-05-01,2020-07-01,2015-01-01,20,21,0,0,"M1",8,1,0,0,0,1,0,0,2618,2020-06-01,8.25753424657534,9.92876712328767,NA
"717","GAS","GAS-1",2005-01-27,2013-05-01,2020-07-01,2015-02-01,21,22,0,0,"M1",8,1,0,0,0,1,0,0,2618,2020-06-01,8.25753424657534,10.013698630137,NA
"718","GAS","GAS-1",2005-01-27,2013-05-01,2020-07-01,2015-03-01,22,23,0,0,"M1",8,1,0,0,0,1,0,0,2618,2020-06-01,8.25753424657534,10.0904109589041,NA
"719","GAS","GAS-1",2005-01-27,2013-05-01,2020-07-01,2015-04-01,23,24,0,0,"M1",8,1,0,0,0,1,0,0,2618,2020-06-01,8.25753424657534,10.1753424657534,NA
"720","GAS","GAS-1",2005-01-27,2013-05-01,2020-07-01,2015-05-01,24,25,0,0,"M1",8,1,0,0,0,1,0,0,2618,2020-06-01,8.25753424657534,10.2575342465753,NA
"721","GAS","GAS-1",2005-01-27,2013-05-01,2020-07-01,2015-06-01,25,26,0,0,"M1",8,1,0,0,0,1,0,0,2618,2020-06-01,8.25753424657534,10.3424657534247,NA
"722","GAS","GAS-1",2005-01-27,2013-05-01,2020-07-01,2015-07-01,26,27,0,0,"M1",8,1,0,0,0,1,0,0,2618,2020-06-01,8.25753424657534,10.4246575342466,NA
"723","GAS","GAS-1",2005-01-27,2013-05-01,2020-07-01,2015-08-01,27,28,0,0,"M1",8,1,0,0,0,1,0,0,2618,2020-06-01,8.25753424657534,10.5095890410959,NA
"724","GAS","GAS-1",2005-01-27,2013-05-01,2020-07-01,2015-09-01,28,29,0,0,"M1",8,1,0,0,0,1,0,0,2618,2020-06-01,8.25753424657534,10.5945205479452,NA
"725","GAS","GAS-1",2005-01-27,2013-05-01,2020-07-01,2015-10-01,29,30,0,0,"M1",8,1,0,0,0,1,0,0,2618,2020-06-01,8.25753424657534,10.6767123287671,NA
"726","GAS","GAS-1",2005-01-27,2013-05-01,2020-07-01,2015-11-01,30,31,0,0,"M1",8,1,0,0,0,1,0,0,2618,2020-06-01,8.25753424657534,10.7616438356164,NA
"727","GAS","GAS-1",2005-01-27,2013-05-01,2020-07-01,2015-12-01,31,32,0,0,"M1",8,1,0,0,0,1,0,0,2618,2020-06-01,8.25753424657534,10.8438356164384,NA
"728","GAS","GAS-1",2005-01-27,2013-05-01,2020-07-01,2016-01-01,32,33,0,0,"M1",8,1,0,0,0,1,0,0,2618,2020-06-01,8.25753424657534,10.9287671232877,NA
"729","GAS","GAS-1",2005-01-27,2013-05-01,2020-07-01,2016-02-01,33,34,0,0,"M1",8,1,0,0,0,1,0,0,2618,2020-06-01,8.25753424657534,11.0136612021858,NA
"730","GAS","GAS-1",2005-01-27,2013-05-01,2020-07-01,2016-03-01,34,35,0,0,"M1",8,1,0,0,0,1,0,0,2618,2020-06-01,8.25753424657534,11.0928961748634,NA
"731","GAS","GAS-1",2005-01-27,2013-05-01,2020-07-01,2016-04-01,35,36,0,0,"M1",8,1,0,0,0,1,0,0,2618,2020-06-01,8.25753424657534,11.1775956284153,NA
"732","GAS","GAS-1",2005-01-27,2013-05-01,2020-07-01,2016-05-01,36,37,0,0,"M1",8,1,0,0,0,1,0,0,2618,2020-06-01,8.25753424657534,11.2595628415301,NA
"733","GAS","GAS-1",2005-01-27,2013-05-01,2020-07-01,2016-06-01,37,38,0,0,"M1",8,1,0,0,0,1,0,0,2618,2020-06-01,8.25753424657534,11.344262295082,NA
"734","GAS","GAS-1",2005-01-27,2013-05-01,2020-07-01,2016-07-01,38,39,0,0,"M1",8,1,0,0,0,1,0,0,2618,2020-06-01,8.25753424657534,11.4262295081967,NA
"735","GAS","GAS-1",2005-01-27,2013-05-01,2020-07-01,2016-08-01,39,40,0,0,"M1",8,1,0,0,0,1,0,0,2618,2020-06-01,8.25753424657534,11.5109289617486,NA
"736","GAS","GAS-1",2005-01-27,2013-05-01,2020-07-01,2016-09-01,40,41,0,0,"M1",8,1,0,0,0,1,0,0,2618,2020-06-01,8.25753424657534,11.5956284153005,NA
"737","GAS","GAS-1",2005-01-27,2013-05-01,2020-07-01,2016-10-01,41,42,0,0,"M1",8,1,0,0,0,1,0,0,2618,2020-06-01,8.25753424657534,11.6775956284153,NA
"738","GAS","GAS-1",2005-01-27,2013-05-01,2020-07-01,2016-11-01,42,43,0,0,"M1",8,1,0,0,0,1,0,0,2618,2020-06-01,8.25753424657534,11.7622950819672,NA
"739","GAS","GAS-1",2005-01-27,2013-05-01,2020-07-01,2016-12-01,43,44,0,0,"M1",8,1,0,0,0,1,0,0,2618,2020-06-01,8.25753424657534,11.844262295082,NA
"740","GAS","GAS-1",2005-01-27,2013-05-01,2020-07-01,2017-01-01,44,45,0,0,"M1",8,1,0,0,0,1,0,0,2618,2020-06-01,8.25753424657534,11.9289617486339,NA
"741","GAS","GAS-1",2005-01-27,2013-05-01,2020-07-01,2017-02-01,45,46,0,0,"M1",8,1,0,0,0,1,0,0,2618,2020-06-01,8.25753424657534,12.013698630137,NA
"742","GAS","GAS-1",2005-01-27,2013-05-01,2020-07-01,2017-03-01,46,47,0,0,"M1",8,1,0,0,0,1,0,0,2618,2020-06-01,8.25753424657534,12.0904109589041,NA
"743","GAS","GAS-1",2005-01-27,2013-05-01,2020-07-01,2017-04-01,47,48,0,0,"M1",8,1,0,0,0,1,0,0,2618,2020-06-01,8.25753424657534,12.1753424657534,NA
"744","GAS","GAS-1",2005-01-27,2013-05-01,2020-07-01,2017-05-01,48,49,0,0,"M1",8,1,0,0,0,1,0,0,2618,2020-06-01,8.25753424657534,12.2575342465753,NA
"745","GAS","GAS-1",2005-01-27,2013-05-01,2020-07-01,2017-06-01,49,50,0,0,"M1",8,1,0,0,0,1,0,0,2618,2020-06-01,8.25753424657534,12.3424657534247,NA
"746","GAS","GAS-1",2005-01-27,2013-05-01,2020-07-01,2017-07-01,50,51,0,0,"M1",8,1,0,0,0,1,0,0,2618,2020-06-01,8.25753424657534,12.4246575342466,NA
"747","GAS","GAS-1",2005-01-27,2013-05-01,2020-07-01,2017-08-01,51,52,0,0,"M1",8,1,0,0,0,1,0,0,2618,2020-06-01,8.25753424657534,12.5095890410959,NA
"748","GAS","GAS-1",2005-01-27,2013-05-01,2020-07-01,2017-09-01,52,53,0,0,"M1",8,1,0,0,0,1,0,0,2618,2020-06-01,8.25753424657534,12.5945205479452,NA
"749","GAS","GAS-1",2005-01-27,2013-05-01,2020-07-01,2017-10-01,53,54,0,0,"M1",8,1,0,0,0,1,0,0,2618,2020-06-01,8.25753424657534,12.6767123287671,NA
"750","GAS","GAS-1",2005-01-27,2013-05-01,2020-07-01,2017-11-01,54,55,0,0,"M1",8,1,0,0,0,1,0,0,2618,2020-06-01,8.25753424657534,12.7616438356164,NA
"751","GAS","GAS-1",2005-01-27,2013-05-01,2020-07-01,2017-12-01,55,56,0,0,"M1",8,1,0,0,0,1,0,0,2618,2020-06-01,8.25753424657534,12.8438356164384,NA
"752","GAS","GAS-1",2005-01-27,2013-05-01,2020-07-01,2018-01-01,56,57,0,0,"M1",8,1,0,0,0,1,0,0,2618,2020-06-01,8.25753424657534,12.9287671232877,NA
"753","GAS","GAS-1",2005-01-27,2013-05-01,2020-07-01,2018-02-01,57,58,0,0,"M1",8,1,0,0,0,1,0,0,2618,2020-06-01,8.25753424657534,13.013698630137,NA
"754","GAS","GAS-1",2005-01-27,2013-05-01,2020-07-01,2018-03-01,58,59,0,0,"M1",7,1,0,0,0,1,0,0,2618,2020-06-01,8.25753424657534,13.0904109589041,NA
"755","GAS","GAS-1",2005-01-27,2013-05-01,2020-07-01,2018-04-01,59,60,0,0,"M1",7,1,0,0,0,1,0,0,2618,2020-06-01,8.25753424657534,13.1753424657534,NA
"756","GAS","GAS-1",2005-01-27,2013-05-01,2020-07-01,2018-05-01,60,61,0,0,"M1",6,1,0,0,0,1,0,0,2618,2020-06-01,8.25753424657534,13.2575342465753,NA
"757","GAS","GAS-1",2005-01-27,2013-05-01,2020-07-01,2018-06-01,61,62,0,0,"M1",6,1,0,0,0,1,0,0,2618,2020-06-01,8.25753424657534,13.3424657534247,NA
"758","GAS","GAS-1",2005-01-27,2013-05-01,2020-07-01,2018-07-01,62,63,0,0,"M1",6,1,0,0,0,1,0,0,2618,2020-06-01,8.25753424657534,13.4246575342466,NA
"759","GAS","GAS-1",2005-01-27,2013-05-01,2020-07-01,2018-08-01,63,64,0,0,"M1",6,1,0,0,0,1,0,0,2618,2020-06-01,8.25753424657534,13.5095890410959,NA
"760","GAS","GAS-1",2005-01-27,2013-05-01,2020-07-01,2018-09-01,64,65,0,0,"M1",6,1,0,0,0,1,0,0,2618,2020-06-01,8.25753424657534,13.5945205479452,NA
"761","GAS","GAS-1",2005-01-27,2013-05-01,2020-07-01,2018-10-01,65,66,0,0,"M1",6,1,0,0,0,1,0,0,2618,2020-06-01,8.25753424657534,13.6767123287671,NA
"762","GAS","GAS-1",2005-01-27,2013-05-01,2020-07-01,2018-11-01,66,67,0,0,"M1",6,1,0,0,0,1,0,0,2618,2020-06-01,8.25753424657534,13.7616438356164,NA
"763","GAS","GAS-1",2005-01-27,2013-05-01,2020-07-01,2018-12-01,67,68,0,0,"M1",6,1,0,0,0,1,0,0,2618,2020-06-01,8.25753424657534,13.8438356164384,NA
"764","GAS","GAS-1",2005-01-27,2013-05-01,2020-07-01,2019-01-01,68,69,0,0,"M1",6,1,0,0,0,1,0,0,2618,2020-06-01,8.25753424657534,13.9287671232877,NA
"765","GAS","GAS-1",2005-01-27,2013-05-01,2020-07-01,2019-02-01,69,70,0,0,"M1",6,1,0,0,0,1,0,0,2618,2020-06-01,8.25753424657534,14.013698630137,NA
"766","GAS","GAS-1",2005-01-27,2013-05-01,2020-07-01,2019-03-01,70,71,0,0,"M1",7,1,0,0,0,1,0,0,2618,2020-06-01,8.25753424657534,14.0904109589041,NA
"767","GAS","GAS-1",2005-01-27,2013-05-01,2020-07-01,2019-04-01,71,72,0,0,"M1",6,1,0,0,0,1,0,0,2618,2020-06-01,8.25753424657534,14.1753424657534,NA
"768","GAS","GAS-1",2005-01-27,2013-05-01,2020-07-01,2019-05-01,72,73,0,0,"M1",6,1,0,0,0,1,0,0,2618,2020-06-01,8.25753424657534,14.2575342465753,NA
"769","GAS","GAS-1",2005-01-27,2013-05-01,2020-07-01,2019-06-01,73,74,0,0,"M1",7,1,0,0,0,1,0,0,2618,2020-06-01,8.25753424657534,14.3424657534247,NA
